The data supplied is licensed under a Creative Commons Attribution 4.0 licence. 
To view a copy of this licence visit:
http://creativecommons.org/licenses/by/4.0

Licence:
This work is licensed under a Creative Commons Attribution 4.0 Licence: 
http://creativecommons.org/licenses/by/4.0/legalcode 

You are free:

               1.to copy distribute display and perform the work
               2.to make derivative works
               3.to make commercial use of the work

Under the following conditions:

               1. You must give the original author credit.
               2. Please attribute "NSW Office of Environment and Heritage" in any publications using this data.


Station Name, Koloona Avenue Downstream (Live)
Station Number, 214426
Longitude,150.855583
Latitude,-34.417983
Web,"http://www.mhl.nsw.gov.au/Site-214426"
Google Maps,"https://www.google.com.au/maps/place//@-34.417983,150.855583,14z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0"

Datum, AHD

Parameter, Level 1
Date,Time,Value[m],State of value,Occurrence time stamp
21/03/2002,00:00:00,31.268,100 (Leost Code),21/03/2002 18:30:00
22/03/2002,00:00:00,31.208,161 (Data Loss),22/03/2002 00:00:00
23/03/2002,00:00:00,31.178,161 (Data Loss),23/03/2002 00:00:00
24/03/2002,00:00:00,31.178,161 (Data Loss),24/03/2002 00:00:00
25/03/2002,00:00:00,31.178,161 (Data Loss),25/03/2002 00:00:00
26/03/2002,00:00:00,31.218,161 (Data Loss),26/03/2002 22:00:00
27/03/2002,00:00:00,31.178,161 (Data Loss),27/03/2002 00:00:00
28/03/2002,00:00:00,31.398,100 (Leost Code),28/03/2002 18:45:00
29/03/2002,00:00:00,31.538,100 (Leost Code),29/03/2002 19:00:00
30/03/2002,00:00:00,31.408,100 (Leost Code),30/03/2002 00:00:00
31/03/2002,00:00:00,31.278,100 (Leost Code),31/03/2002 00:00:00
01/04/2002,00:00:00,31.228,100 (Leost Code),01/04/2002 00:00:00
02/04/2002,00:00:00,31.208,161 (Data Loss),02/04/2002 01:15:00
03/04/2002,00:00:00,31.188,161 (Data Loss),03/04/2002 00:00:00
04/04/2002,00:00:00,31.178,161 (Data Loss),04/04/2002 00:00:00
05/04/2002,00:00:00,31.178,161 (Data Loss),05/04/2002 00:00:00
06/04/2002,00:00:00,31.188,161 (Data Loss),06/04/2002 00:15:00
07/04/2002,00:00:00,31.178,161 (Data Loss),07/04/2002 00:00:00
08/04/2002,00:00:00,31.178,161 (Data Loss),08/04/2002 00:00:00
09/04/2002,00:00:00,31.178,161 (Data Loss),09/04/2002 00:00:00
10/04/2002,00:00:00,31.178,161 (Data Loss),10/04/2002 00:00:00
11/04/2002,00:00:00,31.178,161 (Data Loss),11/04/2002 00:00:00
12/04/2002,00:00:00,31.178,161 (Data Loss),12/04/2002 00:00:00
13/04/2002,00:00:00,31.218,161 (Data Loss),13/04/2002 20:00:00
14/04/2002,00:00:00,31.178,161 (Data Loss),14/04/2002 00:00:00
15/04/2002,00:00:00,31.178,161 (Data Loss),15/04/2002 00:00:00
16/04/2002,00:00:00,31.178,161 (Data Loss),16/04/2002 00:00:00
17/04/2002,00:00:00,31.178,161 (Data Loss),17/04/2002 00:00:00
18/04/2002,00:00:00,31.178,161 (Data Loss),18/04/2002 00:00:00
19/04/2002,00:00:00,31.178,161 (Data Loss),19/04/2002 00:00:00
20/04/2002,00:00:00,31.178,161 (Data Loss),20/04/2002 00:00:00
21/04/2002,00:00:00,31.178,161 (Data Loss),21/04/2002 00:00:00
22/04/2002,00:00:00,31.178,161 (Data Loss),22/04/2002 00:00:00
23/04/2002,00:00:00,31.178,161 (Data Loss),23/04/2002 00:00:00
24/04/2002,00:00:00,31.178,161 (Data Loss),24/04/2002 00:00:00
25/04/2002,00:00:00,31.178,161 (Data Loss),25/04/2002 00:00:00
26/04/2002,00:00:00,31.178,161 (Data Loss),26/04/2002 00:00:00
27/04/2002,00:00:00,31.178,161 (Data Loss),27/04/2002 00:00:00
28/04/2002,00:00:00,31.188,161 (Data Loss),28/04/2002 00:15:00
29/04/2002,00:00:00,31.178,161 (Data Loss),29/04/2002 00:00:00
30/04/2002,00:00:00,31.178,161 (Data Loss),30/04/2002 00:00:00
